三好歯科 自由が丘,,"[['10:00～14:00', '15:00～18:30'], [], ['10:00～14:00', '15:00～18:30'], ['10:00～14:00', '15:00～18:30'], ['10:00～14:00', '15:00～18:30'], ['10:00～13:00', '14:00～17:00'], []]"
とみさわ歯科医院,,"[['09:30～12:30', '14:00～18:30'], ['09:30～12:30', '14:00～18:30'], ['09:30～12:30', '14:00～18:30'], [], ['09:30～12:30', '14:00～18:00'], ['09:30～12:30', '14:00～18:00'], []]"
二子玉川駅前 二コ歯科・矯正歯科,,"[['09:30～13:00', '14:30～18:30'], ['09:30～13:00', '14:30～18:30'], ['09:30～13:00', '14:30～18:30'], ['09:30～13:00', '14:30～18:30'], ['09:30～13:00', '14:30～18:30'], ['09:30～13:00', '14:30～18:30'], []]"
蛭間歯科クリニック,,"[['10:00～13:00', '14:00～19:00'], ['10:00～13:00', '14:00～19:00'], ['10:00～13:00', '14:00～19:00'], ['10:00～13:00', '14:00～19:00'], ['10:00～13:00', '14:00～19:00'], ['10:00～13:00'], []]"
エムデンタルオフィス,,"[['10:00～13:30', '14:30～18:00'], ['10:00～13:30', '14:30～18:00'], ['10:00～13:30', '14:30～18:00'], ['10:00～13:30', '14:30～18:00'], ['10:00～13:30', '14:30～18:00'], [], []]"
新江古田こばやし歯科クリニック,,"[['09:30～13:30', '15:00～18:30'], ['09:30～13:30', '15:00～18:30'], ['09:30～13:30', '15:00～18:30'], ['09:30～13:30', '15:00～18:30'], ['09:30～13:30', '15:00～18:30'], ['14:30～18:00'], []]"
京王堀之内駅前ゆたか歯科医院,,"[['09:30～13:30', '15:00～19:00'], ['09:30～13:30', '15:00～19:00'], ['09:30～13:30', '15:00～19:00'], ['09:30～13:30', '15:00～19:00'], ['09:30～13:30', '15:00～19:00'], ['10:00～13:00', '14:00～17:00'], ['10:00～13:00', '14:00～17:00']]"
北園 ゆり歯科クリニック,,"[['09:30～13:00', '14:30～19:30'], ['09:30～13:00', '14:30～19:30'], ['09:30～13:00', '14:30～19:30'], ['09:30～13:00', '14:30～19:30'], [], ['09:30～13:00'], ['09:30～13:00']]"
ササコ歯科クリニック,,"[['10:00～13:00', '14:00～19:00'], ['10:00～13:00', '14:00～19:00'], ['10:00～13:00', '14:00～19:00'], ['10:00～13:00', '14:00～19:00'], ['10:00～13:00', '14:00～19:00'], [], []]"
ノーブルデンタルオフィス,,"[['09:00～13:00', '14:30～20:00'], ['09:00～13:00', '14:30～20:00'], ['09:00～13:00', '14:30～20:00'], ['09:00～13:00', '14:30～20:00'], ['09:00～13:00', '14:30～20:00'], ['09:00～13:00'], ['09:00～13:00']]"
もんでん歯科クリニック,,"[['10:00～13:30', '15:00～19:30'], ['10:00～13:30', '15:00～19:30'], ['10:00～13:30', '15:00～19:30'], ['10:00～13:30', '15:00～19:30'], ['10:00～13:30', '15:00～19:30'], ['10:00～13:30'], []]"
花畑団地歯科,,"[['10:00～13:30', '15:00～19:30'], ['10:00～13:30', '15:00～19:30'], ['10:00～13:30', '15:00～19:30'], [], ['10:00～13:30', '15:00～19:30'], ['10:00～13:30', '15:00～19:30'], ['10:00～13:30', '15:00～19:30']]"
川田デンタルクリニック,,"[['14:30～18:00'], ['09:30～12:00', '14:30～18:00'], ['09:30～12:00', '14:30～18:00'], [], ['09:30～12:00', '14:30～18:00'], [], []]"
千歳船橋ファミリー歯科,,"[['09:30～13:00', '14:30～21:00'], ['09:30～13:00', '14:30～21:00'], ['09:30～13:00', '14:30～21:00'], ['09:30～13:00', '14:30～21:00'], ['09:30～13:00', '14:30～21:00'], ['09:30～13:00', '14:30～18:00'], ['09:30～13:00']]"
岡部歯科,,"[['09:00～12:30', '14:00～19:00'], ['09:00～12:30', '14:00～19:00'], [], ['09:00～12:30', '14:00～19:00'], ['09:00～12:30', '14:00～19:00'], ['09:00～12:30', '14:00～19:00'], []]"
SHO DENTAL Salon,,"[['09:00～12:30', '14:00～18:30'], ['09:00～12:30', '14:00～18:30'], ['09:00～12:30', '14:00～18:30'], [], ['09:00～12:30', '14:00～18:30'], ['09:00～12:30', '14:00～17:00'], []]"
グラーツデンタルケア,,"[[], ['09:30～13:00', '14:30～19:30'], [], ['09:30～13:00', '14:30～19:30'], ['09:30～13:00', '14:30～19:30'], ['09:30～13:00'], []]"
デンタルクリニック伏木 日野旭が丘,,"[['09:00～18:00'], ['09:00～19:00'], ['09:00～18:00'], [], ['09:00～19:00'], ['09:00～18:00'], []]"
東京衛生アドベンチスト病院附属アドベンチストデンタルクリニック,,"[['08:30～13:00', '14:00～18:00'], ['08:30～13:00', '14:00～18:00'], ['08:30～13:00', '14:00～18:00'], ['08:30～13:00', '14:00～18:00'], ['08:30～12:00'], [], ['08:30～13:00', '14:00～18:00']]"
歯科石上医院,,"[['10:00～13:00', '14:00～18:00'], ['10:00～13:00', '14:00～18:00'], ['10:00～13:00', '14:00～18:00'], [], ['10:00～13:00', '14:00～18:00'], ['10:00～13:00'], []]"
ヒロ歯科クリニック,,"[['09:30～13:30', '15:00～19:00'], ['09:30～13:30', '15:00～19:00'], ['09:30～13:30', '15:00～19:00'], [], ['09:30～13:30', '15:00～19:00'], ['09:30～13:30'], []]"
入谷ふくろう歯科,,"[['09:00～13:00', '14:30～19:00'], ['09:00～13:00', '14:30～19:00'], ['09:00～13:00', '14:30～19:00'], ['09:00～13:00'], ['09:00～13:00', '14:30～19:00'], ['09:00～13:00', '14:00～17:00'], []]"
トヨムラ歯科医院,,"[['09:00～13:00', '14:30～19:00'], ['09:00～13:00', '14:30～19:00'], ['09:00～13:00', '14:30～19:00'], ['09:00～13:00', '14:30～19:00'], ['09:00～13:00', '14:30～19:00'], ['09:00～13:00', '14:30～17:00'], []]"
en歯科クリニック大森駅前,,"[['10:00～13:30', '15:30～20:00'], ['10:00～13:30', '15:30～20:00'], ['10:00～13:30', '15:30～20:00'], ['10:00～13:30', '15:30～20:00'], ['10:00～13:30', '15:30～20:00'], ['09:00～12:30', '14:30～17:30'], []]"
医療法人社団剣正会 東上野歯科クリニック,,"[['09:00～13:00', '14:30～19:00'], ['09:00～13:00', '14:30～19:00'], ['09:00～13:00', '14:30～19:00'], ['09:00～13:00', '14:30～19:00'], ['09:00～13:00', '14:30～19:00'], ['09:30～15:00'], []]"
こどもおとな歯科,,"[['10:00～13:30', '14:30～19:00'], ['10:00～13:30', '14:30～19:00'], [], ['10:00～13:30', '14:30～19:00'], ['10:00～13:30', '14:30～19:00'], ['10:00～13:30', '14:30～19:00'], ['10:00～13:30', '14:30～19:00']]"
入谷ひろまつ矯正歯科クリニック,,"[['09:30～12:30', '14:00～18:30'], ['09:30～12:30', '14:00～18:30'], ['09:30～12:30', '14:00～18:30'], [], ['09:30～12:30', '14:00～18:30'], [], []]"
錦糸町ミント歯科クリニック,,"[['09:00～13:00', '14:00～18:00'], [], ['09:00～13:00', '14:00～18:00'], ['09:00～13:00', '14:00～18:00'], ['09:00～13:00', '14:00～18:00'], ['09:00～13:00', '14:00～18:00'], []]"
柴野歯科医院,,"[['09:30～13:00', '14:30～19:00'], ['09:30～13:00', '14:30～19:00'], ['09:30～13:00', '14:30～19:00'], ['09:30～13:00', '14:30～19:00'], ['09:30～13:00', '14:30～19:00'], [], []]"
お茶の水矯正歯科,,"[[], ['11:00～13:30', '14:30～19:00'], ['11:00～13:30', '14:30～19:00'], ['11:00～13:30', '14:30～19:00'], ['11:00～13:30', '14:30～19:00'], ['10:30～13:30', '14:30～17:30'], []]"
目白マリア歯科,,"[['10:00～13:00', '14:00～18:00'], ['10:00～13:00', '14:00～18:00'], ['10:00～13:00', '14:00～18:00'], ['10:00～13:00', '14:00～18:00'], ['10:00～13:00', '14:00～18:00'], ['10:00～13:00', '14:00～18:00'], ['10:00～13:00', '14:00～18:00']]"
藤本歯科医院,,"[['09:30～18:00'], ['09:30～18:00'], ['09:30～18:00'], ['09:30～18:00'], ['09:30～18:00'], [], []]"
上十条歯科,,"[['10:00～13:00', '15:00～19:00'], ['10:00～13:00', '15:00～19:00'], ['10:00～13:00', '15:00～19:00'], [], ['10:00～13:00', '15:00～19:00'], ['09:00～13:00', '14:00～17:00'], []]"
前田歯科医院,,"[['10:00～13:00', '15:00～20:00'], ['10:00～13:00', '15:00～20:00'], [], ['10:00～13:00', '15:00～20:00'], ['10:00～13:00', '15:00～20:00'], ['10:00～13:00', '14:00～17:00'], []]"
吉田歯科クリニック,,"[['09:30～13:00', '14:30～19:00'], ['09:30～13:00', '14:30～19:00'], [], ['09:30～13:00', '14:30～19:00'], ['09:30～13:00', '14:30～19:00'], ['09:30～13:00'], []]"
とのつか齒科,,"[['09:00～13:00', '14:30～19:00'], ['09:00～13:00', '14:30～19:00'], [], ['09:00～13:00', '14:30～19:00'], ['09:00～13:00', '14:30～19:00'], ['09:00～16:00'], []]"
すずしろ歯科,,"[['09:00～13:30', '14:00～19:00'], ['09:00～13:30', '14:00～19:00'], ['09:00～13:30', '14:00～19:00'], [], ['09:00～13:30', '14:00～19:00'], ['09:00～13:00', '14:30～18:00'], []]"
恵比寿デンタルクリニック東京,,"[['09:00～13:00', '14:30～18:30'], ['09:00～13:00', '14:30～18:30'], ['09:00～13:00', '14:30～18:30'], ['09:00～13:00', '14:30～18:30'], ['09:00～13:00', '14:30～18:30'], ['09:00～14:30'], ['09:00～14:30']]"
松本歯科医院,,"[['09:30～12:30', '14:00～19:00'], ['09:30～12:30', '14:00～19:00'], ['09:30～12:30', '14:00～19:00'], [], ['09:30～12:30', '14:00～19:00'], [], []]"
宮内デンタルクリニック,,"[['10:00～12:30', '14:00～19:30'], ['10:00～12:30', '14:00～19:30'], [], ['10:00～12:30', '14:00～19:30'], ['10:00～12:30', '14:00～19:30'], [], []]"
日高デンタルクリニック,,"[['09:00～12:30', '14:30～20:00'], ['09:00～12:30', '14:30～20:00'], ['09:00～12:30', '14:30～20:00'], [], ['09:00～12:30', '14:30～20:00'], ['09:00～12:30'], []]"
アイコネクト大森矯正歯科,,"[[], ['10:30～13:30', '14:30～19:00'], ['10:30～13:30', '14:30～19:00'], ['10:30～13:30', '14:30～19:00'], ['10:30～13:30', '14:30～19:00'], ['10:30～13:30', '14:30～19:00'], ['10:30～13:30', '14:30～19:00']]"
二子玉川三好デンタルクリニック,,"[['10:00～13:00', '14:30～19:00'], ['10:00～13:00', '14:30～19:00'], ['10:00～13:00', '14:30～19:00'], [], ['10:00～13:00', '14:30～19:00'], ['10:00～13:00', '14:30～19:00'], ['10:00～13:00', '14:30～19:00']]"
立川南口歯科,,"[['09:00～13:00', '14:30～18:30'], ['09:00～13:00', '14:30～18:30'], ['09:00～13:00', '14:30～18:30'], ['09:00～13:00', '14:30～18:30'], ['09:00～13:00', '14:30～18:30'], ['09:00～13:00', '14:30～17:00'], ['09:00～13:00', '14:30～17:00']]"
マメデンタルクリニック,,"[['09:00～13:00', '15:00～19:00'], ['09:00～13:00', '15:00～19:00'], ['09:00～13:00', '15:00～19:00'], ['09:00～13:00', '15:00～19:00'], ['09:00～13:00', '15:00～19:00'], ['09:00～13:00'], []]"
なのはな歯科医院,,"[['09:30～13:00', '14:30～19:00'], ['09:30～13:00', '14:30～19:00'], [], ['09:30～13:00', '14:30～19:00'], ['09:30～13:00', '14:30～19:00'], ['09:00～13:00', '14:30～17:30'], []]"
岡崎歯科,,"[['10:00～13:00', '15:00～19:00'], ['10:00～13:00', '15:00～19:00'], [], ['10:00～13:00', '15:00～19:00'], ['10:00～13:00', '15:00～19:00'], ['10:00～13:00', '15:00～19:00'], []]"
新青山ビルユー歯科,,"[['09:30～13:00', '14:00～18:00'], ['09:30～13:00', '14:00～18:00'], ['09:30～13:00', '14:00～18:00'], ['09:30～13:00', '14:00～18:00'], ['09:30～13:00', '14:00～18:00'], ['09:30～13:00'], []]"
エイル歯科・矯正歯科 本羽田医院,,"[['09:30～13:30', '15:00～19:30'], ['09:30～13:30', '15:00～19:30'], ['09:30～13:30', '15:00～19:30'], ['09:30～13:30', '15:00～19:30'], ['09:30～13:30', '15:00～19:30'], ['10:00～13:30', '15:00～18:00'], []]"
なるかわ歯科医院,,"[['08:00～12:00', '13:30～17:00'], ['08:00～12:00', '13:30～17:00'], ['08:00～12:00', '13:30～17:00'], [], ['08:00～12:00', '13:30～17:00'], ['08:00～12:00'], []]"
齋藤歯科医院,,"[['08:30～12:00', '14:00～17:30'], ['08:30～12:00', '14:00～17:30'], ['08:30～12:00', '14:00～17:30'], ['08:30～12:00', '14:00～17:30'], ['08:30～12:00', '14:00～17:30'], ['08:30～12:00', '14:00～17:30'], []]"
桃園なかの歯科クリニック,,"[['09:30～12:30', '14:00～18:00'], ['09:30～13:30'], ['09:30～12:30', '14:00～18:00'], ['09:30～12:30', '14:00～18:00'], ['09:30～12:30', '14:00～18:00'], ['09:30～13:30'], []]"
服部歯科医院,,"[['09:30～12:30', '14:00～17:30'], ['09:30～12:30', '14:00～17:30'], ['09:30～12:30', '14:00～17:30'], [], ['09:30～12:30', '14:00～17:30'], ['09:30～12:30', '14:00～17:30'], []]"
増野歯科医院,,"[['09:30～13:30', '15:00～18:30'], ['09:30～13:30', '15:00～18:30'], ['09:30～13:30'], [], ['09:30～13:30', '15:00～18:30'], ['09:30～13:00', '14:30～17:00'], []]"
銀座はけた歯科医院,,"[['10:00～13:00', '14:00～19:00'], ['10:00～13:00', '14:00～19:00'], ['10:00～13:00', '14:00～19:00'], ['10:00～13:00', '14:00～19:00'], ['10:00～13:00', '14:00～19:00'], ['10:00～13:00'], ['10:00～13:00']]"
高田馬場駅前デンタルクリニック,,"[['10:00～13:30', '15:00～20:00'], ['10:00～13:30', '15:00～20:00'], ['10:00～13:30', '15:00～20:00'], ['10:00～13:30', '15:00～20:00'], ['10:00～13:30', '15:00～20:00'], ['10:00～13:30'], ['10:00～13:30']]"
おおくら歯科口腔外科,,"[['09:30～12:30', '14:00～18:00'], ['09:30～12:30', '14:00～18:00'], ['09:30～12:30', '14:00～18:00'], ['09:30～12:30', '14:00～18:00'], ['09:30～12:30', '14:00～18:00'], ['09:30～12:30', '14:00～17:00'], []]"
椎名町松本歯科こども歯科,,"[['09:00～13:00', '14:30～18:30'], [], ['09:00～13:00', '14:30～18:30'], ['09:00～13:00', '14:30～18:30'], ['09:00～13:00', '14:30～18:30'], ['09:00～13:00', '14:00～17:00'], ['09:00～13:00', '14:00～17:00']]"
まつむら歯科医院,,"[['10:00～13:00', '14:30～19:30'], ['10:00～13:00', '14:30～19:30'], ['10:00～13:00', '14:30～19:30'], [], ['10:00～13:00', '14:30～19:30'], ['10:00～13:00'], []]"
sara歯科クリニック野方,,"[['10:00～13:00', '15:00～19:00', '19:00～21:00'], ['10:00～13:00', '15:00～19:00'], [], ['10:00～13:00', '15:00～19:00', '19:00～21:00'], ['10:00～13:00', '15:00～19:00', '19:00～21:00'], ['10:00～15:00'], ['10:00～15:00']]"
柳澤歯科クリニック,,"[['09:30～13:00', '15:00～20:00'], ['09:30～13:00', '15:00～20:00'], ['09:30～13:00', '15:00～20:00'], ['09:30～13:00'], ['09:30～13:00', '15:00～20:00'], ['09:30～13:00'], []]"
北川歯科クリニック,,"[['09:30～13:00', '14:30～19:00'], ['09:30～13:00', '14:30～19:00'], ['09:30～13:00', '14:30～19:00'], ['09:30～13:00', '14:30～19:00'], ['09:30～13:00', '14:30～19:00'], [], []]"
つるかわ楠原歯科医院,,"[['10:00～13:00', '15:00～19:00'], ['10:00～13:00', '15:00～19:00'], ['10:00～13:00', '15:00～19:00'], ['10:00～13:00', '15:00～19:00'], ['10:00～13:00', '15:00～19:00'], ['10:00～13:00', '15:00～17:00'], []]"
ささき歯科医院,,"[['10:00～13:00', '15:00～21:00'], ['10:00～13:00', '15:00～21:00'], ['10:00～13:00', '15:00～21:00'], ['10:00～13:00', '15:00～21:00'], ['10:00～13:00', '15:00～21:00'], ['10:00～13:00', '15:00～18:00'], []]"
目黒まついデンタルクリニック,,"[['10:00～14:00', '15:30～20:10'], ['10:00～14:00', '15:30～20:10'], ['10:00～14:00', '15:30～20:10'], ['10:00～14:00', '15:30～20:10'], ['10:00～14:00', '15:30～20:10'], ['10:00～14:00', '15:00～18:10'], ['10:00～14:00', '15:00～18:10']]"
きらり大森歯科,,"[['09:00～12:00', '13:00～18:00'], ['09:00～12:00', '13:00～18:00'], ['09:00～12:00', '13:00～18:00'], ['09:00～12:00', '13:00～18:00'], ['09:00～12:00', '13:00～18:00'], ['09:00～12:00', '13:00～18:00'], ['09:00～12:00', '13:00～18:00']]"
アメリ歯科・矯正歯科 恵比寿,,"[['09:00～13:00', '14:30～19:00'], [], ['09:00～13:00', '14:30～19:00'], ['09:00～13:00', '14:30～19:00'], ['09:00～13:00', '14:30～19:00'], ['10:00～13:00', '14:00～17:00'], ['10:00～13:00', '14:00～17:00']]"
山崎歯科口腔ケアクリニック,,"[['09:30～12:00', '14:00～18:30'], ['09:30～12:00', '14:00～18:30'], [], ['09:30～12:00', '14:00～18:30'], ['09:30～12:00', '14:00～18:30'], ['09:30～12:00'], []]"
初台GT歯科,,"[['09:30～13:00', '14:30～18:30'], ['09:30～13:00', '14:30～18:30'], [], ['09:30～13:00', '14:30～18:30'], ['09:30～13:00', '14:30～18:30'], [], []]"
高橋歯科医院,,"[['10:00～13:00', '14:15～18:00'], ['10:00～13:00', '14:15～18:00'], ['10:00～13:00', '14:15～18:00'], [], ['10:00～13:00', '14:15～18:00'], ['10:00～13:00', '14:15～18:00'], []]"
近藤歯科クリニック,,"[['10:00～13:00', '14:30～18:30'], ['09:40～12:30', '14:30～18:30'], [], ['09:40～12:30', '14:30～18:30'], ['10:00～13:00', '14:30～18:30'], ['09:40～12:30'], []]"
千歳烏山6番街歯科,,"[['09:30～13:30', '15:00～19:30'], [], ['09:30～13:30', '15:00～19:30'], ['09:30～13:30', '15:00～19:30'], ['09:30～13:30', '15:00～19:30'], ['09:30～13:30', '15:00～18:30'], ['09:30～13:30', '15:00～18:30']]"
山本歯科医院,,"[['09:30～13:00', '14:00～17:30'], ['09:30～13:00', '14:00～17:30'], ['09:30～13:00', '14:00～17:30'], [], ['09:30～13:00', '14:00～17:30'], ['09:30～12:30', '13:30～15:00'], []]"
山の手デンタルオフィス田町三田,,"[['09:30～19:30'], ['09:30～19:30'], ['09:30～19:30'], ['09:30～19:30'], ['09:30～19:30'], ['09:30～19:30'], ['09:30～15:00']]"
いき歯科医院,,"[['09:00～13:00', '14:30～18:30'], ['09:00～13:00', '14:30～18:30'], ['09:00～13:00', '14:30～18:30'], [], ['09:00～13:00', '14:30～18:30'], ['09:00～13:00', '14:30～18:30'], []]"
神楽坂わたなべ歯科クリニック,,"[[], ['09:00～12:00', '13:00～17:00'], ['10:00～14:00', '15:30～19:00'], ['10:00～14:00', '15:30～19:00'], ['09:00～12:00', '13:00～17:00'], ['09:00～12:00'], []]"
三鷹ながえ歯科クリニック,,"[[], ['09:00～13:00', '14:00～19:00'], ['09:00～13:00', '14:00～19:00'], ['09:00～13:00', '14:00～19:00'], ['09:00～13:00', '14:00～19:00'], ['09:00～12:00', '13:00～15:00'], ['09:00～12:00', '13:00～15:00']]"
医療法人社団happyteeth 中目黒歯科医院,,"[['10:00～13:00', '14:30～21:00'], ['10:00～13:00', '14:30～21:00'], ['10:00～13:00', '14:30～21:00'], ['10:00～13:00', '14:30～21:00'], ['10:00～13:00', '14:30～21:00'], ['10:00～13:00'], []]"
有田歯科医院,,"[['10:30～13:00', '14:00～18:30'], ['10:30～13:00', '14:00～18:30'], ['10:00～13:00', '14:00～17:00'], [], ['10:30～13:00', '14:00～18:30'], ['14:00～17:00'], []]"
ココロデンタル,,"[['10:00～13:30', '15:00～21:00'], ['10:00～13:30', '15:00～21:00'], ['10:00～13:30', '15:00～21:00'], [], ['10:00～13:30', '15:00～21:00'], ['10:00～13:30', '14:30～18:00'], []]"
西日暮里はやし歯科,,"[['09:30～13:00', '14:30～19:00'], ['09:30～13:00', '14:30～19:00'], ['09:30～13:00', '14:30～19:00'], [], ['09:30～13:00', '14:30～19:00'], ['09:30～13:00', '14:30～15:30'], []]"
Otemachi One Dental Office,,"[['10:00～13:30', '15:00～19:00'], ['10:00～13:30', '15:00～19:00'], ['10:00～13:30', '15:00～19:00'], ['10:00～13:30', '15:00～19:00'], ['10:00～13:30', '15:00～19:00'], ['10:00～13:30'], []]"
自由が丘歯科オーラルケア,,"[['10:00～13:00', '14:00～20:00'], ['10:00～13:00', '14:00～20:00'], ['10:00～13:00', '14:00～20:00'], ['10:00～13:00', '14:00～20:00'], ['10:00～13:00', '14:00～20:00'], ['09:00～13:00', '14:00～18:30'], ['09:00～13:00', '14:00～18:30']]"
トータル歯科東京青井,,"[['09:00～13:00', '14:00～18:30'], ['09:00～13:00', '14:00～18:30'], ['09:00～13:00', '14:00～18:30'], ['09:00～13:00', '14:00～18:30'], ['09:00～13:00', '14:00～18:30'], ['09:00～12:00', '13:00～17:00'], ['09:00～12:00', '13:00～17:00']]"
